company,sector,stage,year,month,date,mrr_usd,arr_usd,new_mrr_usd,expansion_mrr_usd,churned_mrr_usd,net_new_mrr_usd,total_customers,acv_usd,gross_margin_pct,gross_profit_usd,sm_expense_pct,rd_expense_pct,ga_expense_pct,total_opex_usd,ebitda_usd,ebitda_margin_pct,cac_usd,ltv_usd,ltv_cac_ratio,payback_months,nrr_pct,logo_churn_pct,dso_days,dpo_days,cash_burn_usd,runway_months,rule_of_40_score,mom_growth_pct,yoy_growth_pct,sector_avg_growth_pct,growth_vs_sector_pp
LogistIQ,Supply Chain,Series B,2023,8,2023-08-01,77089.44,925073.24,8154.69,3955.8,910.16,11200.34,0,925.07,69.71,53740.59,34.42,16.97,12.83,49503.8,4236.8,5.5,9.97,6591.74,661.09,0.2,103.95,1.181,31,50,0.0,99,15.3,1.14,13.65,12.0,1.65
LogistIQ,Supply Chain,Series B,2023,9,2023-09-01,56858.88,682306.56,8845.9,4372.4,1392.66,11825.65,0,682.31,69.98,39791.31,30.44,22.31,11.55,36564.88,3226.43,5.67,24.87,9199.58,369.86,0.6,105.24,2.449,41,45,0.0,99,15.5,1.01,12.17,12.0,0.17
LogistIQ,Supply Chain,Series B,2023,10,2023-10-01,2983.6,35803.16,285.54,168.55,32.35,421.74,0,35.8,71.74,2140.56,30.38,23.41,10.34,1913.61,226.95,7.61,3.43,221.24,64.57,1.6,104.56,1.084,56,48,0.0,99,17.4,0.21,2.51,12.0,-9.49
LogistIQ,Supply Chain,Series B,2023,11,2023-11-01,34767.74,417212.93,5683.88,1641.23,503.2,6821.9,0,417.21,78.28,27214.72,45.16,20.4,12.41,27107.02,107.71,0.31,22.6,2774.3,122.78,0.8,103.27,1.447,61,48,0.0,99,10.1,0.82,9.88,12.0,-2.12
LogistIQ,Supply Chain,Series B,2023,12,2023-12-01,33680.14,404161.72,5345.77,1876.97,261.35,6961.38,0,404.16,69.43,23383.14,50.84,21.71,12.78,28739.13,-5355.98,-15.9,9.94,3573.19,359.37,0.4,104.8,0.776,28,55,6306.44,10,-6.1,0.79,9.5,12.0,-2.5
LogistIQ,Supply Chain,Series B,2024,1,2024-01-01,34709.14,416509.65,5457.57,1860.27,474.87,6842.97,0,416.51,69.08,23978.72,31.62,22.47,14.84,23927.17,51.55,0.15,9.58,2671.84,278.97,0.4,103.99,1.368,61,40,0.0,99,11.1,0.78,9.32,12.0,-2.68
LogistIQ,Supply Chain,Series B,2024,2,2024-02-01,158229.57,1898754.85,19293.02,11400.03,3594.29,27098.76,0,1898.75,71.9,113764.35,35.53,19.47,13.79,108848.9,4915.45,3.11,7.91,14249.77,1802.02,0.1,104.93,2.272,37,47,0.0,99,14.0,1.13,13.5,12.0,1.5
LogistIQ,Supply Chain,Series B,2024,3,2024-03-01,37050.26,444603.13,4981.13,2561.0,769.42,6772.71,0,444.6,69.57,25776.81,46.76,20.26,9.38,28305.35,-2528.53,-6.82,16.94,6899.87,407.28,0.7,104.84,2.077,49,46,2756.2,31,4.1,0.75,9.0,12.0,-3.0
LogistIQ,Supply Chain,Series B,2024,4,2024-04-01,103392.41,1240708.98,17368.64,6456.59,1593.21,22232.01,0,1240.71,74.84,77375.37,35.49,19.43,12.45,69658.65,7716.72,7.46,37.67,7436.59,197.41,0.5,104.7,1.541,62,38,0.0,99,18.4,0.97,11.59,12.0,-0.41
LogistIQ,Supply Chain,Series B,2024,5,2024-05-01,99848.07,1198176.85,15241.9,3657.09,2470.15,16428.84,0,1198.18,76.78,76661.65,43.05,19.61,8.33,70882.18,5779.47,5.79,12.41,15982.09,1288.16,0.2,101.19,2.474,47,22,0.0,99,16.7,0.93,11.2,12.0,-0.8
LogistIQ,Supply Chain,Series B,2024,6,2024-06-01,675775.49,8109305.89,84684.61,52928.94,16663.96,120949.59,0,8109.31,74.08,500625.56,49.46,23.16,11.73,570069.54,-69443.99,-10.28,10.79,79471.48,7363.43,0.0,105.37,2.466,46,30,75398.14,24,0.6,1.34,16.09,12.0,4.09
LogistIQ,Supply Chain,Series B,2024,7,2024-07-01,106060.83,1272729.99,13962.4,8136.24,938.76,21159.88,0,1272.73,79.95,84793.78,38.22,20.36,8.65,71293.07,13500.71,12.73,13.89,16833.36,1211.91,0.2,106.79,0.885,41,50,0.0,99,23.6,0.9,10.81,12.0,-1.19
LogistIQ,Supply Chain,Series B,2024,8,2024-08-01,69938.7,839264.39,6141.13,3788.25,1296.42,8632.96,0,839.26,71.1,49723.93,48.93,22.6,12.46,58734.19,-9010.26,-12.88,5.28,5882.06,1113.55,0.1,103.56,1.854,59,48,10177.31,12,-2.0,0.79,9.51,12.0,-2.49
LogistIQ,Supply Chain,Series B,2024,9,2024-09-01,32829.09,393949.09,4128.96,1995.72,799.74,5324.94,0,393.95,72.28,23728.02,38.93,15.42,9.1,20830.76,2897.25,8.83,11.28,2309.15,204.8,0.5,103.64,2.436,35,48,0.0,99,19.7,0.62,7.47,12.0,-4.53
LogistIQ,Supply Chain,Series B,2024,10,2024-10-01,143427.91,1721134.92,13056.76,6794.96,1777.32,18074.4,0,1721.13,80.35,115246.63,35.32,19.87,10.06,93578.16,21668.48,15.11,20.16,22310.58,1106.88,0.2,103.5,1.239,65,48,0.0,99,26.0,0.9,10.79,12.0,-1.21
LogistIQ,Supply Chain,Series B,2024,11,2024-11-01,2045686.19,24548234.28,345528.1,161910.96,19048.67,488390.39,1,24548.23,80.29,1642428.45,36.37,26.32,10.92,1505750.76,136677.69,6.68,14.91,191945.52,12875.38,0.0,106.98,0.931,49,46,0.0,99,17.6,1.42,16.98,12.0,4.98
LogistIQ,Supply Chain,Series B,2024,12,2024-12-01,422563.08,5070756.92,53886.41,28033.93,8198.01,73722.33,0,5070.76,74.93,316640.48,39.06,20.85,11.14,300252.5,16387.98,3.88,8.5,51206.34,6021.59,0.0,104.69,1.94,54,46,0.0,99,14.8,1.07,12.83,12.0,0.83
LogistIQ,Supply Chain,Series B,2025,1,2025-01-01,293780.51,3525366.15,39395.8,24502.06,7098.2,56799.66,0,3525.37,72.96,214333.94,48.78,24.19,12.0,249656.33,-35322.39,-12.02,9.5,24331.69,2561.76,0.0,105.92,2.416,63,29,37355.74,10,-0.6,0.98,11.72,12.0,-0.28
LogistIQ,Supply Chain,Series B,2025,2,2025-02-01,1068061.54,12816738.46,105997.28,69008.88,18556.59,156449.58,2,6408.37,74.02,790542.61,32.55,21.19,14.28,726382.4,64160.21,6.01,17.5,37184.06,2124.5,0.0,104.72,1.737,39,23,0.0,99,17.4,1.2,14.39,12.0,2.39
LogistIQ,Supply Chain,Series B,2025,3,2025-03-01,273283.79,3279405.49,44536.8,17701.46,5951.67,56286.59,0,3279.41,74.53,203679.46,35.69,22.66,11.44,190714.56,12964.9,4.74,10.29,32535.47,3162.28,0.1,104.3,2.178,39,48,0.0,99,16.1,0.92,11.08,12.0,-0.92
LogistIQ,Supply Chain,Series B,2025,4,2025-04-01,893295.27,10719543.25,73612.62,47273.77,13897.92,106988.47,1,10719.54,68.28,609968.76,41.0,18.71,9.28,616292.96,-6324.2,-0.71,5.98,136542.02,22816.97,0.0,103.74,1.556,54,32,5208.39,18,10.7,1.12,13.41,12.0,1.41
LogistIQ,Supply Chain,Series B,2025,5,2025-05-01,998120.26,11977443.1,109596.03,38475.17,6961.77,141109.43,0,11977.44,78.39,782415.69,50.6,26.69,8.36,854935.18,-72519.49,-7.27,15.33,90985.97,5934.63,0.0,103.16,0.697,43,53,72769.58,24,4.1,1.11,13.38,12.0,1.38
LogistIQ,Supply Chain,Series B,2025,6,2025-06-01,3393588.59,40723063.11,402156.77,114153.26,24778.72,491531.31,2,20361.53,76.3,2589339.64,39.62,20.3,9.64,2360367.06,228972.58,6.75,7.77,220603.63,28376.87,0.0,102.63,0.73,65,28,0.0,99,18.1,1.31,15.71,12.0,3.71
LogistIQ,Supply Chain,Series B,2025,7,2025-07-01,508656.93,6103883.18,80633.02,27673.36,5642.15,102664.22,0,6103.88,73.1,371822.19,32.88,27.58,10.61,361548.02,10274.17,2.02,9.62,39676.1,4125.51,0.0,104.33,1.109,62,49,0.0,99,13.4,0.96,11.49,12.0,-0.51
LogistIQ,Supply Chain,Series B,2025,8,2025-08-01,3575409.0,42904908.05,629755.42,116227.7,57574.97,688408.14,1,42904.91,68.54,2450742.57,42.9,23.49,9.17,2701541.67,-250799.1,-7.01,35.81,251468.71,7022.66,0.0,101.64,1.61,45,38,284856.39,20,4.4,1.27,15.22,12.0,3.22
LogistIQ,Supply Chain,Series B,2025,9,2025-09-01,10734531.36,128814376.37,1087144.1,503220.63,234159.67,1356205.06,15,8587.63,74.52,7999667.97,29.68,16.17,12.89,6304792.47,1694875.5,15.79,6.96,58415.7,8391.23,0.0,102.51,2.181,45,49,0.0,99,27.2,1.43,17.17,12.0,5.17
LogistIQ,Supply Chain,Series B,2025,10,2025-10-01,663647.65,7963771.78,67084.83,51846.41,10018.69,108912.55,0,7963.77,68.76,456352.54,43.24,27.74,12.95,557023.9,-100671.36,-15.17,13.34,57098.92,4281.26,0.0,106.3,1.51,48,43,89018.6,27,-3.8,0.95,11.37,12.0,-0.63
LogistIQ,Supply Chain,Series B,2025,11,2025-11-01,138434.08,1661208.92,12925.95,9209.63,3245.61,18889.97,0,1661.21,81.87,113330.3,32.16,22.23,12.88,93118.47,20211.83,14.6,9.08,15505.76,1706.94,0.1,104.31,2.345,33,26,0.0,99,26.0,0.69,8.26,12.0,-3.74
LogistIQ,Supply Chain,Series B,2025,12,2025-12-01,18053554.68,216642656.21,2416737.89,1425569.99,412549.79,3429758.08,15,14442.84,80.27,14491982.22,51.33,19.89,12.21,15062262.4,-570280.18,-3.16,14.87,89875.97,6043.24,0.0,105.61,2.285,28,29,561769.9,14,8.2,1.44,17.25,12.0,5.25
EduSphere,EdTech,Series C,2021,1,2021-01-01,2154.95,25859.39,176.66,183.78,22.89,337.55,0,25.86,80.74,1739.92,42.72,18.94,13.02,1609.5,130.41,6.05,2.12,216.84,102.29,1.2,107.47,1.062,51,24,0.0,99,15.1,0.58,7.0,9.0,-2.0
EduSphere,EdTech,Series C,2021,2,2021-02-01,2424.61,29095.36,262.04,175.59,55.98,381.64,0,29.1,79.25,1921.62,47.71,20.15,14.09,1986.86,-65.24,-2.69,3.14,243.92,77.57,1.6,104.93,2.309,63,34,69.41,26,6.3,0.81,9.72,9.0,0.72
EduSphere,EdTech,Series C,2021,3,2021-03-01,2472.96,29675.47,241.24,184.87,41.45,384.66,0,29.68,68.93,1704.61,48.53,26.45,13.1,2178.35,-473.74,-19.16,2.89,183.5,63.39,1.7,105.8,1.676,29,38,507.98,36,-10.2,0.59,7.08,9.0,-1.92
EduSphere,EdTech,Series C,2021,4,2021-04-01,2485.43,29825.12,311.65,170.15,59.05,422.75,0,29.83,81.27,2020.0,50.53,20.62,14.97,2140.43,-120.42,-4.85,3.74,210.6,56.31,1.9,104.47,2.376,57,53,113.75,32,4.2,0.45,5.4,9.0,-3.6
EduSphere,EdTech,Series C,2021,5,2021-05-01,3812.92,45755.05,322.94,236.19,89.1,470.03,0,45.76,76.51,2917.42,36.03,26.44,13.65,2902.7,14.72,0.39,3.88,525.46,135.59,1.3,103.86,2.337,55,26,0.0,99,9.4,1.13,13.62,9.0,4.62
EduSphere,EdTech,Series C,2021,6,2021-06-01,3625.18,43502.19,622.44,180.37,32.4,770.41,0,43.5,73.25,2655.3,28.67,20.62,8.17,2082.76,572.54,15.79,7.47,252.62,33.82,2.8,104.08,0.894,44,37,0.0,99,24.8,0.86,10.29,9.0,1.29
EduSphere,EdTech,Series C,2021,7,2021-07-01,4109.12,49309.47,468.77,205.52,25.02,649.27,0,49.31,68.79,2826.68,46.62,23.05,13.35,3411.44,-584.76,-14.23,5.63,380.85,67.7,2.0,104.39,0.609,33,25,682.23,20,-5.2,0.89,10.72,9.0,1.72
EduSphere,EdTech,Series C,2021,8,2021-08-01,4440.24,53282.89,494.32,150.53,97.48,547.37,0,53.28,69.13,3069.64,38.61,18.92,12.38,3104.1,-34.46,-0.78,5.93,377.07,63.57,1.9,101.19,2.195,63,25,31.63,20,8.2,0.87,10.39,9.0,1.39
EduSphere,EdTech,Series C,2021,9,2021-09-01,3291.52,39498.27,398.64,254.27,73.37,579.53,0,39.5,75.65,2490.11,39.14,20.57,12.34,2371.47,118.64,3.6,4.78,285.99,59.78,1.9,105.5,2.229,29,51,0.0,99,12.6,0.47,5.61,9.0,-3.39
EduSphere,EdTech,Series C,2021,10,2021-10-01,5932.14,71185.71,781.39,216.41,99.4,898.4,0,71.19,72.01,4271.96,42.23,25.93,14.33,4893.42,-621.46,-10.48,9.38,587.98,62.71,2.2,101.97,1.676,50,48,616.84,27,-1.5,0.95,11.41,9.0,2.41
EduSphere,EdTech,Series C,2021,11,2021-11-01,4193.33,50320.01,669.69,204.22,26.04,847.86,0,50.32,68.56,2875.1,46.1,19.05,14.2,3327.28,-452.18,-10.78,8.04,647.71,80.6,2.8,104.25,0.621,47,43,414.39,8,-1.8,0.57,6.89,9.0,-2.11
EduSphere,EdTech,Series C,2021,12,2021-12-01,6159.31,73911.71,811.6,238.22,111.81,938.0,0,73.91,70.53,4344.25,41.43,15.71,10.41,4160.21,184.04,2.99,8.05,540.03,67.1,1.9,102.05,1.815,40,26,0.0,99,12.0,0.81,9.76,9.0,0.76
EduSphere,EdTech,Series C,2022,1,2022-01-01,3612.22,43346.59,539.95,238.35,89.0,689.3,0,43.35,73.9,2669.51,51.11,23.01,10.93,3072.33,-402.82,-11.15,6.48,378.52,58.42,2.4,104.13,2.464,30,53,357.61,8,-4.1,0.38,4.6,9.0,-4.4
EduSphere,EdTech,Series C,2022,2,2022-02-01,8418.79,101025.54,1211.27,488.22,158.82,1540.68,0,101.03,75.27,6336.79,46.44,25.59,13.65,7213.37,-876.58,-10.41,14.54,935.1,64.33,2.3,103.91,1.886,28,45,704.73,19,-3.4,0.9,10.76,9.0,1.76
EduSphere,EdTech,Series C,2022,3,2022-03-01,6825.8,81909.63,744.41,444.64,60.67,1128.38,0,81.91,81.39,5555.2,28.71,17.57,9.22,3788.54,1766.66,25.88,7.16,560.03,78.23,1.3,105.63,0.889,49,37,0.0,99,32.9,0.71,8.48,9.0,-0.52
EduSphere,EdTech,Series C,2022,4,2022-04-01,6216.12,74593.42,608.27,500.85,33.75,1075.37,0,74.59,81.71,5078.95,44.26,19.93,13.51,4829.72,249.23,4.01,7.3,432.84,59.3,1.4,107.51,0.543,47,51,0.0,99,11.0,0.61,7.3,9.0,-1.7
EduSphere,EdTech,Series C,2022,5,2022-05-01,6733.07,80796.81,983.64,596.73,160.4,1419.96,0,80.8,69.66,4690.03,49.08,15.85,9.01,4978.58,-288.55,-4.29,9.29,519.97,55.95,2.0,106.48,2.382,40,46,310.98,18,2.7,0.61,7.36,9.0,-1.64
EduSphere,EdTech,Series C,2022,6,2022-06-01,16706.09,200473.03,2338.1,746.31,409.96,2674.45,0,200.47,73.38,12258.19,32.54,21.96,13.53,11364.59,893.6,5.35,16.94,3019.58,178.27,1.4,102.01,2.454,45,30,0.0,99,12.4,1.04,12.47,9.0,3.47
EduSphere,EdTech,Series C,2022,7,2022-07-01,16524.71,198296.51,2785.79,576.46,151.78,3210.47,0,198.3,72.71,12015.28,29.56,21.61,13.26,10646.55,1368.72,8.28,13.78,1637.47,118.79,1.1,102.57,0.918,59,55,0.0,99,15.3,0.98,11.71,9.0,2.71
EduSphere,EdTech,Series C,2022,8,2022-08-01,2308.47,27701.58,291.85,121.04,26.4,386.49,0,27.7,71.98,1661.65,39.88,18.49,10.81,1596.77,64.89,2.81,3.5,212.96,60.81,2.1,104.1,1.144,30,35,0.0,99,9.8,0.06,0.68,9.0,-8.32
EduSphere,EdTech,Series C,2022,9,2022-09-01,9026.42,108317.05,1501.25,436.52,116.6,1821.16,0,108.32,74.0,6679.62,50.45,19.86,11.85,7416.94,-737.32,-8.17,18.01,1545.55,85.79,2.7,103.54,1.292,56,55,693.54,26,-1.1,0.62,7.4,9.0,-1.6
EduSphere,EdTech,Series C,2022,10,2022-10-01,13420.55,161046.58,1128.86,673.48,204.6,1597.74,0,161.05,75.94,10192.22,36.82,21.47,9.91,9152.74,1039.48,7.75,13.55,1425.16,105.21,1.3,103.49,1.525,44,26,0.0,99,14.8,0.75,9.0,9.0,0.0
EduSphere,EdTech,Series C,2022,11,2022-11-01,8089.85,97078.22,1328.84,555.12,123.42,1760.54,0,97.08,69.03,5584.22,30.36,15.93,8.27,4413.61,1170.62,14.47,15.95,1161.26,72.82,2.9,105.34,1.526,49,38,0.0,99,21.5,0.52,6.23,9.0,-2.77
EduSphere,EdTech,Series C,2022,12,2022-12-01,12722.97,152675.61,1402.98,903.49,271.14,2035.33,0,152.68,72.12,9175.93,51.95,27.98,13.27,11857.53,-2681.6,-21.08,8.22,900.82,109.58,0.9,104.97,2.131,28,41,2447.6,19,-14.1,0.67,7.98,9.0,-1.02
EduSphere,EdTech,Series C,2023,1,2023-01-01,13825.71,165908.52,1667.05,958.38,229.49,2395.93,0,165.91,74.82,10344.8,46.27,16.94,10.78,10229.79,115.02,0.83,17.22,1106.82,64.29,1.7,105.27,1.66,58,36,0.0,99,8.2,0.67,8.01,9.0,-0.99
EduSphere,EdTech,Series C,2023,2,2023-02-01,6161.35,73936.14,810.73,464.92,127.66,1147.98,0,73.94,75.54,4654.3,47.01,19.07,9.31,4645.09,9.21,0.15,9.54,514.33,53.92,2.0,105.47,2.072,41,50,0.0,99,7.5,0.37,4.39,9.0,-4.61
EduSphere,EdTech,Series C,2023,3,2023-03-01,5416.07,64992.84,636.23,204.19,89.64,750.78,0,64.99,81.86,4433.84,47.45,25.85,10.38,4531.86,-98.02,-1.81,7.63,456.76,59.83,1.7,102.12,1.655,53,41,91.2,8,5.6,0.31,3.73,9.0,-5.27
EduSphere,EdTech,Series C,2023,4,2023-04-01,20112.38,241348.6,2750.52,771.27,113.52,3408.28,0,241.35,68.08,13692.59,41.64,25.39,14.4,16375.85,-2683.26,-13.34,12.06,2257.57,187.2,0.9,103.27,0.564,52,35,3164.85,10,-6.0,0.71,8.57,9.0,-0.43
EduSphere,EdTech,Series C,2023,5,2023-05-01,9480.62,113767.39,861.45,541.27,155.39,1247.32,0,113.77,80.69,7650.35,30.5,22.19,8.22,5775.19,1875.16,19.78,7.11,958.98,134.88,0.9,104.07,1.639,39,34,0.0,99,27.2,0.46,5.49,9.0,-3.51
EduSphere,EdTech,Series C,2023,6,2023-06-01,15173.19,182078.28,1319.3,713.58,368.1,1664.78,0,182.08,72.77,11040.93,29.68,15.75,11.63,8657.23,2383.69,15.71,13.77,1115.92,81.04,1.2,102.28,2.426,54,47,0.0,99,23.1,0.58,6.96,9.0,-2.04
EduSphere,EdTech,Series C,2023,7,2023-07-01,23056.02,276672.23,3081.33,786.8,335.81,3532.32,0,276.67,69.88,16111.59,31.12,17.67,11.03,13791.55,2320.04,10.06,10.25,2365.25,230.74,0.6,101.96,1.457,64,41,0.0,99,17.4,0.68,8.18,9.0,-0.82
EduSphere,EdTech,Series C,2023,8,2023-08-01,28159.93,337919.15,3907.17,2001.89,423.79,5485.27,0,337.92,81.9,23061.8,31.42,15.83,10.79,16347.09,6714.71,23.84,9.73,2745.02,282.14,0.4,105.6,1.505,64,53,0.0,99,31.2,0.72,8.59,9.0,-0.41
EduSphere,EdTech,Series C,2023,9,2023-09-01,6411.74,76940.85,985.67,531.27,68.98,1447.97,0,76.94,72.2,4628.99,45.08,18.87,12.29,4888.15,-259.16,-4.04,10.76,949.71,88.29,2.3,107.21,1.076,43,33,300.63,31,3.3,0.3,3.57,9.0,-5.43
EduSphere,EdTech,Series C,2023,10,2023-10-01,30801.77,369621.19,3795.01,2142.1,390.98,5546.14,0,369.62,80.66,24845.48,44.77,15.57,14.2,22957.76,1887.72,6.13,20.06,2227.89,111.04,0.8,105.69,1.269,62,40,0.0,99,13.5,0.7,8.35,9.0,-0.65
EduSphere,EdTech,Series C,2023,11,2023-11-01,20287.04,243444.43,3096.89,1714.75,467.51,4344.13,0,243.44,71.33,14471.54,30.91,19.79,13.29,12981.84,1489.7,7.34,14.58,1585.53,108.76,1.0,106.15,2.304,54,50,0.0,99,14.7,0.57,6.82,9.0,-2.18
EduSphere,EdTech,Series C,2023,12,2023-12-01,18881.85,226582.18,1821.79,617.02,172.72,2266.1,0,226.58,73.06,13794.3,44.21,21.0,10.41,14279.45,-485.15,-2.57,10.53,2719.15,258.11,0.8,102.35,0.915,30,22,436.76,30,4.8,0.53,6.41,9.0,-2.59
EduSphere,EdTech,Series C,2024,1,2024-01-01,81170.34,974044.09,12570.66,2767.44,1192.81,14145.28,0,974.04,78.61,63806.29,50.8,16.82,13.74,66045.67,-2239.38,-2.76,10.55,12104.33,1147.86,0.2,101.94,1.47,29,28,1950.26,11,5.4,0.88,10.51,9.0,1.51
EduSphere,EdTech,Series C,2024,2,2024-02-01,25076.32,300915.86,3346.82,869.02,321.4,3894.44,0,300.92,72.52,18184.5,31.68,19.66,9.52,15260.38,2924.12,11.66,29.03,2134.07,73.51,1.6,102.18,1.282,41,50,0.0,99,19.9,0.57,6.86,9.0,-2.14
EduSphere,EdTech,Series C,2024,3,2024-03-01,21938.8,263265.58,3535.46,1601.19,390.95,4745.7,0,263.27,76.53,16790.06,35.4,15.68,8.03,12968.87,3821.19,17.42,11.66,1731.4,148.5,0.7,105.52,1.782,43,45,0.0,99,25.6,0.53,6.31,9.0,-2.69
EduSphere,EdTech,Series C,2024,4,2024-04-01,6071.61,72859.27,1037.49,187.99,54.64,1170.84,0,72.86,81.8,4966.34,47.69,23.84,8.44,4855.72,110.62,1.82,10.58,1017.7,96.19,2.1,102.2,0.9,38,32,0.0,99,10.0,0.23,2.8,9.0,-6.2
EduSphere,EdTech,Series C,2024,5,2024-05-01,184573.03,2214876.34,29820.07,12478.46,2114.02,40184.51,0,2214.88,68.92,127206.66,37.48,20.56,9.63,124902.11,2304.55,1.25,29.43,22416.84,761.77,0.2,105.62,1.145,28,47,0.0,99,9.4,0.97,11.65,9.0,2.65
EduSphere,EdTech,Series C,2024,6,2024-06-01,80294.13,963529.61,11674.71,3433.87,420.71,14687.86,0,963.53,72.79,58444.92,34.68,23.11,8.31,53075.53,5369.4,6.69,9.54,8812.91,923.42,0.2,103.75,0.524,59,28,0.0,99,14.9,0.76,9.17,9.0,0.17
EduSphere,EdTech,Series C,2024,7,2024-07-01,36227.77,434733.21,6239.23,1634.47,593.56,7280.14,0,434.73,77.46,28061.68,43.14,20.05,14.47,28136.01,-74.32,-0.21,12.47,5723.81,458.95,0.4,102.87,1.638,39,42,88.54,29,8.0,0.58,6.95,9.0,-2.05
EduSphere,EdTech,Series C,2024,8,2024-08-01,7476.85,89722.18,958.63,497.3,87.49,1368.43,0,89.72,76.65,5730.77,43.37,18.02,12.11,5496.08,234.68,3.14,7.76,1020.58,131.51,1.4,105.48,1.17,35,41,0.0,99,11.3,0.25,3.03,9.0,-5.97
EduSphere,EdTech,Series C,2024,9,2024-09-01,77863.33,934359.99,8125.39,2978.53,512.95,10590.98,0,934.36,79.17,61645.83,37.02,23.35,9.67,54528.4,7117.43,9.14,7.89,5230.81,663.31,0.1,103.17,0.659,56,43,0.0,99,17.3,0.71,8.46,9.0,-0.54
EduSphere,EdTech,Series C,2024,10,2024-10-01,283217.27,3398607.22,26460.06,21869.54,3214.73,45114.86,0,3398.61,70.92,200843.76,37.96,25.57,13.25,217444.41,-16600.64,-5.86,13.29,22972.13,1728.39,0.1,106.59,1.135,49,37,14647.2,9,2.3,0.95,11.35,9.0,2.35
EduSphere,EdTech,Series C,2024,11,2024-11-01,394742.91,4736914.87,41382.4,28883.39,7400.24,62865.55,0,4736.91,76.66,302606.74,35.72,20.75,8.04,254657.64,47949.1,12.15,6.97,69254.97,9935.68,0.0,105.44,1.875,40,25,0.0,99,20.3,0.99,11.89,9.0,2.89
EduSphere,EdTech,Series C,2024,12,2024-12-01,29262.86,351154.27,4197.37,1236.45,229.15,5204.67,0,351.15,73.7,21567.65,47.95,27.11,9.65,24790.62,-3222.97,-11.01,27.89,2388.83,85.66,1.3,103.44,0.783,47,32,3508.75,15,-2.8,0.48,5.73,9.0,-3.27
EduSphere,EdTech,Series C,2025,1,2025-01-01,21129.03,253548.42,2330.75,1860.7,349.23,3842.21,0,253.55,69.93,14774.7,39.55,27.36,10.52,16359.86,-1585.16,-7.5,12.41,2176.65,175.38,0.8,107.15,1.653,55,54,1654.53,21,1.0,0.41,4.91,9.0,-4.09
EduSphere,EdTech,Series C,2025,2,2025-02-01,287466.12,3449593.48,44854.04,22311.26,6149.5,61015.8,0,3449.59,76.66,220371.9,48.5,24.87,14.45,252432.34,-32060.43,-11.15,13.44,44035.95,3275.61,0.1,105.62,2.139,39,38,30527.31,17,-2.6,0.87,10.43,9.0,1.43
EduSphere,EdTech,Series C,2025,3,2025-03-01,35086.66,421039.97,4933.27,1340.29,225.92,6047.65,0,421.04,79.83,28011.04,32.55,15.17,11.5,20779.29,7231.75,20.61,10.62,3538.91,333.08,0.4,103.18,0.644,54,47,0.0,99,29.2,0.48,5.76,9.0,-3.24
EduSphere,EdTech,Series C,2025,4,2025-04-01,213836.31,2566035.74,37859.56,12696.12,2665.02,47890.66,0,2566.04,73.76,157733.52,37.81,15.5,14.45,144910.19,12823.33,6.0,19.72,20067.06,1017.47,0.1,104.69,1.246,40,49,0.0,99,14.5,0.78,9.39,9.0,0.39
EduSphere,EdTech,Series C,2025,5,2025-05-01,1668217.66,20018611.97,258836.88,121025.37,19971.19,359891.06,1,20018.61,76.85,1281949.74,29.38,20.01,10.97,1006978.29,274971.45,16.48,21.4,170622.28,7974.33,0.0,106.06,1.197,51,23,0.0,99,25.0,1.13,13.52,9.0,4.52
EduSphere,EdTech,Series C,2025,6,2025-06-01,85048.63,1020583.53,12735.79,3885.01,1522.94,15097.86,0,1020.58,72.47,61630.55,34.1,22.83,14.66,60889.12,741.43,0.87,10.2,16600.12,1627.96,0.2,102.78,1.791,33,46,0.0,99,9.4,0.6,7.18,9.0,-1.82
EduSphere,EdTech,Series C,2025,7,2025-07-01,35592.21,427106.5,6054.22,1471.0,547.08,6978.14,0,427.11,70.38,25051.04,34.07,18.93,14.77,24121.39,929.65,2.61,13.72,4031.79,293.86,0.5,102.6,1.537,47,48,0.0,99,11.2,0.45,5.36,9.0,-3.64
EduSphere,EdTech,Series C,2025,8,2025-08-01,674277.11,8091325.31,104678.98,55402.03,15836.35,144244.66,1,8091.33,73.98,498853.38,47.14,25.58,9.88,557013.09,-58159.72,-8.63,22.88,54016.05,2361.02,0.0,105.87,2.349,47,22,69489.83,34,-0.1,0.91,10.94,9.0,1.94
EduSphere,EdTech,Series C,2025,9,2025-09-01,105822.52,1269870.23,16653.75,5821.35,1413.45,21061.66,0,1269.87,75.97,80389.88,32.23,17.42,8.94,62008.99,18380.89,17.37,15.36,10554.66,687.28,0.2,104.17,1.336,35,50,0.0,99,25.9,0.6,7.2,9.0,-1.8
EduSphere,EdTech,Series C,2025,10,2025-10-01,243722.44,2924669.23,33319.1,10250.1,2254.79,41314.41,0,2924.67,70.67,172242.3,32.61,27.78,14.1,181536.31,-9294.01,-3.81,14.13,17248.93,1220.82,0.1,103.28,0.925,34,32,7731.91,10,4.7,0.72,8.62,9.0,-0.38
EduSphere,EdTech,Series C,2025,11,2025-11-01,98385.33,1180623.97,11237.1,5772.64,1644.31,15365.44,0,1180.62,80.59,79287.43,29.47,24.77,8.05,61283.56,18003.87,18.3,9.98,6613.61,662.85,0.1,104.2,1.671,34,35,0.0,99,26.8,0.57,6.81,9.0,-2.19
