quarter,state,specialty,hcp_segment,kol_flag,product,molecule,company,moa,route_admin,nrx_count,trx_count,refill_rate,market_share_pct,commercial_payer_pct,medicare_payer_pct,medicaid_payer_pct,cash_pay_pct,pa_required,step_edit_required,formulary_tier,payer_access_score_1_10,wac_monthly_usd,net_price_monthly_usd,gross_to_net_pct,efficacy_perception_1_10,safety_perception_1_10,convenience_perception_1_10,value_perception_1_10,hcp_nps,rep_accessible,digital_engager,samples_accepted,indication_t2dm,indication_obesity,indication_cv_risk
2024Q3,CA,Endocrinology,Mid Volume (Decile 2-5),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,61,319,5.23,7.2,59.3,21.8,18.9,6.2,False,True,Specialty,5.3,743,434.0,41.6,7.4,9.0,8.2,5.3,67,True,True,False,True,False,False
2024Q1,CA,Endocrinology,Low Volume (Decile 6-10),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,83,243,2.93,15.9,60.6,18.5,20.9,6.1,False,True,Not Covered,7.4,1349,1062.0,21.3,7.4,8.1,7.0,5.0,33,False,True,False,True,True,False
2024Q2,MI,Cardiology,High Volume (Top Decile),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,10,50,5.0,1.9,40.2,29.3,30.5,5.2,False,False,Not Covered,5.7,492,339.0,31.0,8.3,7.0,8.0,5.3,-11,False,False,False,True,False,False
2024Q2,PA,Primary Care,Low Volume (Decile 6-10),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,49,256,5.22,15.8,46.9,19.4,33.7,9.6,True,True,Not Covered,8.1,1349,816.0,39.5,6.7,7.1,7.0,6.5,49,True,False,False,True,True,False
2024Q2,TX,Endocrinology,Mid Volume (Decile 2-5),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,17,90,5.29,0.1,56.4,25.4,18.2,11.1,False,False,Not Covered,3.6,492,346.0,29.6,5.9,6.7,8.3,5.7,3,True,False,False,True,False,False
2024Q4,CA,Cardiology,Low Volume (Decile 6-10),False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,32,124,3.88,5.0,43.6,33.9,22.5,5.5,False,True,Not Covered,8.9,686,487.0,29.1,6.9,6.8,5.6,6.1,-15,True,True,False,True,False,False
2024Q3,TX,Cardiology,Low Volume (Decile 6-10),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,20,102,5.1,6.8,49.0,39.6,11.4,11.5,False,False,Tier 3 Non-Pref,6.4,743,515.0,30.6,6.1,5.5,6.6,7.0,10,True,True,True,True,False,False
2024Q2,MD,Cardiology,Mid Volume (Decile 2-5),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,39,201,5.15,1.5,50.0,33.7,16.3,10.4,True,True,Tier 3 Non-Pref,3.8,587,361.0,38.5,7.9,6.3,8.0,6.3,54,True,True,True,True,False,False
2024Q2,CA,Nephrology,Low Volume (Decile 6-10),False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,164,929,5.66,22.4,45.2,36.7,18.1,11.5,True,True,Tier 2 Preferred,8.5,936,750.0,19.9,7.1,7.5,7.6,5.5,74,True,False,True,True,False,True
2024Q3,OH,Endocrinology,Non-Writer,False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,16,74,4.62,1.0,40.4,25.7,33.9,10.3,True,True,Tier 3 Non-Pref,8.3,492,400.0,18.8,8.0,7.8,7.8,4.2,66,False,False,True,True,False,False
2024Q1,NY,Primary Care,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,30,181,6.03,6.9,48.4,27.2,24.4,9.9,True,True,Not Covered,7.4,624,447.0,28.4,7.8,6.0,6.3,3.9,32,False,False,False,True,False,False
2024Q3,AZ,Primary Care,Mid Volume (Decile 2-5),False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,99,295,2.98,22.8,68.6,33.3,0.0,7.2,False,False,Not Covered,5.9,936,593.0,36.6,6.4,6.8,7.1,5.7,-10,True,False,False,True,False,True
2024Q2,TX,Endocrinology,Non-Writer,True,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,31,99,3.19,6.0,63.0,30.8,6.2,8.1,True,False,Tier 2 Preferred,3.7,686,521.0,24.0,6.6,6.1,5.7,8.7,28,True,False,False,True,False,False
2025Q1,MO,Obesity Medicine,Mid Volume (Decile 2-5),False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,46,182,3.96,5.6,69.3,40.4,0.0,8.2,True,False,Not Covered,6.4,686,411.0,40.1,7.8,7.1,6.7,5.9,55,True,False,True,True,False,False
2024Q1,VA,Primary Care,Non-Writer,False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,42,173,4.12,3.3,46.9,36.2,17.0,7.0,True,False,Tier 3 Non-Pref,5.3,587,382.0,34.9,6.2,6.8,6.2,5.6,23,True,False,False,True,False,False
2025Q1,PA,Cardiology,Non-Writer,False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,13,45,3.46,2.1,52.5,21.2,26.2,11.7,True,False,Tier 3 Non-Pref,8.1,812,654.0,19.5,6.6,7.8,7.7,6.1,6,True,False,True,True,False,False
2024Q3,CA,Primary Care,Mid Volume (Decile 2-5),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,22,88,4.0,10.2,51.3,31.2,17.5,2.5,False,True,Not Covered,5.2,743,575.0,22.6,8.1,8.9,9.5,6.2,29,True,True,True,True,False,False
2024Q2,FL,Endocrinology,Low Volume (Decile 6-10),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,35,160,4.57,6.3,53.1,36.7,10.2,8.7,True,False,Tier 2 Preferred,8.8,743,597.0,19.7,6.2,6.5,7.7,5.9,59,True,False,False,True,False,False
2024Q3,WA,Primary Care,High Volume (Top Decile),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,26,132,5.08,6.1,41.9,31.3,26.8,10.0,True,False,Tier 3 Non-Pref,4.4,743,502.0,32.5,7.2,8.7,7.6,6.4,38,True,True,False,True,False,False
2024Q2,MO,Endocrinology,Low Volume (Decile 6-10),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,56,176,3.14,12.2,54.0,25.3,20.6,8.7,True,False,Tier 2 Preferred,8.0,1349,840.0,37.7,7.4,8.3,7.0,6.5,38,True,False,False,True,True,False
2025Q1,PA,Endocrinology,Non-Writer,False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,1,3,3.0,1.1,71.4,37.8,0.0,7.6,True,True,Not Covered,5.6,492,397.0,19.3,6.6,7.9,6.0,8.5,-2,False,True,True,True,False,False
2024Q3,FL,Cardiology,Non-Writer,False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,50,229,4.58,7.9,60.8,31.4,7.9,5.0,False,False,Tier 3 Non-Pref,4.5,624,507.0,18.8,6.5,7.1,6.9,5.4,8,False,True,True,True,False,False
2025Q1,NJ,Internal Medicine,Non-Writer,False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,58,312,5.38,19.8,65.9,23.0,11.1,11.4,False,False,Tier 3 Non-Pref,7.1,1023,616.0,39.8,6.1,7.2,8.0,7.0,40,False,False,True,True,False,True
2024Q2,NC,Primary Care,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,45,241,5.36,6.4,53.2,30.8,16.0,9.5,True,False,Tier 3 Non-Pref,7.4,624,493.0,21.0,6.9,5.4,6.6,6.0,-10,True,True,False,True,False,False
2024Q3,FL,Primary Care,Low Volume (Decile 6-10),False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,37,198,5.35,4.0,67.0,38.3,0.0,11.2,True,True,Tier 2 Preferred,7.6,686,520.0,24.2,7.9,7.0,7.4,5.2,82,False,True,False,True,False,False
2024Q2,MO,Primary Care,Low Volume (Decile 6-10),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,48,284,5.92,13.0,69.5,25.2,5.3,3.5,False,True,Not Covered,8.2,1059,723.0,31.8,5.9,7.4,5.9,7.0,39,True,True,True,True,True,False
2024Q3,FL,Endocrinology,Low Volume (Decile 6-10),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,19,67,3.53,4.3,55.8,40.1,4.2,6.3,True,False,Specialty,8.3,812,616.0,24.1,7.3,8.5,5.3,7.5,-6,False,True,False,True,False,False
2024Q4,GA,Internal Medicine,High Volume (Top Decile),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,68,203,2.99,11.9,70.8,41.7,0.0,4.4,False,True,Specialty,4.5,1059,770.0,27.3,7.6,5.2,7.5,2.9,-10,False,False,False,True,True,False
2025Q1,FL,Endocrinology,Non-Writer,False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,62,196,3.16,11.8,47.7,29.8,22.5,10.9,True,False,Tier 2 Preferred,5.1,1059,711.0,32.8,7.5,5.5,8.3,5.0,72,False,True,True,True,True,False
2024Q3,MD,Cardiology,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,36,187,5.19,6.2,60.9,36.8,2.3,11.0,False,True,Specialty,3.6,624,461.0,26.1,8.6,9.1,8.2,4.8,19,True,False,True,True,False,False
2024Q3,NJ,Primary Care,Mid Volume (Decile 2-5),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,38,163,4.29,12.6,47.6,22.0,30.4,10.5,True,True,Specialty,6.0,624,417.0,33.2,7.4,6.0,6.9,5.5,45,True,False,False,True,False,False
2024Q1,WA,Cardiology,Low Volume (Decile 6-10),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,143,538,3.76,21.3,49.9,33.4,16.7,8.2,True,False,Not Covered,9.1,1023,728.0,28.8,8.2,6.7,6.2,5.2,23,False,False,False,True,False,True
2024Q2,VA,Cardiology,Non-Writer,False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,82,270,3.29,13.6,63.3,39.4,0.0,4.3,True,False,Not Covered,3.9,1059,747.0,29.4,7.0,7.6,6.3,8.2,-11,False,True,True,True,True,False
2024Q3,WA,Endocrinology,High Volume (Top Decile),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,57,212,3.72,15.7,44.6,32.8,22.6,7.7,True,False,Specialty,4.3,1349,897.0,33.5,6.9,8.0,6.4,6.3,20,False,True,False,True,True,False
2024Q3,IL,Primary Care,Non-Writer,False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,32,91,2.84,2.1,51.0,33.0,16.0,10.3,True,False,Tier 2 Preferred,7.8,686,542.0,20.9,7.2,7.9,6.3,4.1,29,False,True,False,True,False,False
2024Q3,FL,Endocrinology,Low Volume (Decile 6-10),False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,106,447,4.22,23.3,64.6,33.8,1.6,9.7,True,True,Specialty,5.3,936,672.0,28.2,7.2,6.5,8.2,6.9,5,True,False,True,True,False,True
2025Q1,TN,Cardiology,Mid Volume (Decile 2-5),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,45,202,4.49,16.2,67.0,20.4,12.6,5.1,False,False,Specialty,4.3,1349,1016.0,24.7,6.9,6.7,7.3,6.7,-12,False,False,False,True,True,False
2025Q1,MD,Internal Medicine,Mid Volume (Decile 2-5),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,57,323,5.67,11.8,60.4,19.8,19.8,6.3,True,False,Tier 2 Preferred,6.7,1059,695.0,34.4,7.9,7.1,7.5,7.2,34,True,False,False,True,True,False
2024Q3,AZ,Internal Medicine,Low Volume (Decile 6-10),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,51,246,4.82,18.6,46.1,20.4,33.5,5.1,True,False,Specialty,6.8,1023,792.0,22.5,6.6,5.8,7.0,6.6,11,False,False,False,True,False,True
2025Q1,GA,Primary Care,Low Volume (Decile 6-10),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,15,75,5.0,2.6,71.6,34.1,0.0,10.8,True,False,Specialty,5.5,492,347.0,29.6,6.3,6.4,7.7,7.3,83,True,True,False,True,False,False
2025Q1,WI,Internal Medicine,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,72,317,4.4,5.9,40.3,33.4,26.3,4.1,False,True,Not Covered,4.8,624,509.0,18.5,7.7,7.6,6.1,5.3,22,True,True,False,True,False,False
2025Q1,CA,Nephrology,Low Volume (Decile 6-10),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,48,156,3.25,9.1,53.7,40.6,5.7,9.2,False,False,Specialty,8.3,624,379.0,39.2,8.4,7.3,7.1,4.5,67,True,True,False,True,False,False
2024Q3,MD,Internal Medicine,Low Volume (Decile 6-10),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,16,62,3.88,2.2,71.9,36.7,0.0,10.8,False,False,Tier 3 Non-Pref,8.4,492,339.0,31.2,7.8,8.1,8.5,5.9,11,True,False,False,True,False,False
2024Q2,NY,Primary Care,Mid Volume (Decile 2-5),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,8,48,6.0,6.0,45.4,37.6,17.0,2.5,False,False,Not Covered,5.1,812,491.0,39.6,6.9,6.1,6.4,3.3,24,True,True,False,True,False,False
2024Q3,NJ,Primary Care,High Volume (Top Decile),False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,31,93,3.0,6.5,53.7,21.4,25.0,2.3,False,False,Tier 3 Non-Pref,5.8,686,456.0,33.5,6.8,6.2,6.0,5.0,-10,True,False,False,True,False,False
2025Q1,TN,Internal Medicine,Non-Writer,False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,22,81,3.68,7.8,43.4,31.1,25.6,10.6,True,True,Not Covered,3.6,743,495.0,33.4,6.3,6.8,7.9,6.2,0,True,False,False,True,False,False
2024Q2,NY,Internal Medicine,Low Volume (Decile 6-10),False,Trulicity,dulaglutide,Eli Lilly,GLP-1 RA,SC weekly,45,267,5.93,7.4,52.8,25.0,22.2,5.7,True,True,Specialty,8.0,743,504.0,32.2,6.9,7.5,7.7,5.1,-8,False,False,True,True,False,False
2024Q4,MA,Primary Care,Low Volume (Decile 6-10),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,47,195,4.15,4.8,46.3,35.5,18.2,5.8,True,True,Tier 2 Preferred,9.2,587,469.0,20.1,7.2,6.5,7.3,6.6,46,True,False,True,True,False,False
2025Q1,VA,Primary Care,Low Volume (Decile 6-10),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,66,211,3.2,5.0,56.4,21.4,22.2,3.7,True,False,Specialty,4.0,587,449.0,23.5,8.1,6.8,6.2,4.3,12,True,False,False,True,False,False
2024Q3,WA,Endocrinology,High Volume (Top Decile),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,113,661,5.85,18.9,62.2,28.9,8.9,10.8,False,False,Tier 2 Preferred,7.7,1023,777.0,24.0,5.8,6.2,7.9,5.5,67,False,True,False,True,False,True
2024Q1,NJ,Primary Care,Low Volume (Decile 6-10),False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,16,59,3.69,4.1,42.0,34.3,23.7,7.8,True,False,Tier 3 Non-Pref,4.0,686,485.0,29.3,8.5,5.0,6.2,6.6,14,True,False,False,True,False,False
2024Q2,MI,Endocrinology,Low Volume (Decile 6-10),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,14,45,3.21,6.7,50.4,32.2,17.4,11.5,True,True,Tier 3 Non-Pref,3.6,492,370.0,24.8,7.2,5.3,8.3,4.3,74,True,True,True,True,False,False
2025Q1,PA,Primary Care,Non-Writer,False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,52,281,5.4,12.6,62.4,40.5,0.0,3.8,True,True,Specialty,9.3,1059,820.0,22.6,7.6,8.7,8.6,3.9,0,False,False,True,True,True,False
2024Q4,IL,Primary Care,High Volume (Top Decile),False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,32,146,4.56,1.2,42.7,19.3,37.9,8.6,False,False,Not Covered,4.1,686,468.0,31.7,5.9,7.3,6.2,5.9,-20,True,False,True,True,False,False
2024Q4,TN,Primary Care,Low Volume (Decile 6-10),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,34,202,5.94,14.0,65.2,18.4,16.4,10.6,True,False,Tier 3 Non-Pref,5.2,1349,901.0,33.2,7.5,7.6,7.2,7.0,32,True,False,True,True,True,False
2024Q3,NJ,Endocrinology,Low Volume (Decile 6-10),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,15,85,5.67,1.5,55.6,33.9,10.5,5.3,True,True,Specialty,8.9,492,347.0,29.4,6.9,6.7,8.1,7.2,27,True,True,False,True,False,False
2024Q2,VA,Primary Care,Low Volume (Decile 6-10),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,46,194,4.22,11.6,67.2,25.1,7.6,7.0,True,True,Tier 3 Non-Pref,3.7,1059,745.0,29.6,8.9,8.9,7.0,6.1,-19,True,True,False,True,True,False
2024Q2,NY,Endocrinology,Non-Writer,False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,64,218,3.41,20.3,59.6,26.0,14.4,4.6,True,True,Specialty,5.9,1023,794.0,22.4,9.6,7.2,7.1,4.0,50,True,True,False,True,False,True
2025Q1,AZ,Primary Care,Non-Writer,False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,83,401,4.83,5.6,60.4,19.6,20.0,7.5,True,True,Tier 3 Non-Pref,8.8,624,459.0,26.4,6.5,7.9,6.4,4.8,31,True,True,False,True,False,False
2024Q4,VA,Primary Care,Mid Volume (Decile 2-5),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,20,86,4.3,4.6,59.8,37.4,2.8,2.9,True,True,Tier 3 Non-Pref,4.0,812,584.0,28.1,7.2,6.0,6.7,6.7,67,True,False,False,True,False,False
2024Q4,MA,Endocrinology,Low Volume (Decile 6-10),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,26,92,3.54,17.8,57.4,37.0,5.6,6.8,False,False,Not Covered,8.8,1023,665.0,35.0,7.8,8.2,5.6,5.5,-7,False,True,False,True,False,True
2024Q2,MO,Primary Care,Low Volume (Decile 6-10),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,85,418,4.92,15.0,51.3,28.7,20.0,9.1,True,True,Tier 2 Preferred,6.4,1059,631.0,40.4,6.3,7.3,8.0,7.5,62,False,False,True,True,True,False
2024Q3,TN,Obesity Medicine,Low Volume (Decile 6-10),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,84,337,4.01,14.4,40.7,32.7,26.5,9.9,True,False,Tier 2 Preferred,5.3,1059,741.0,30.0,8.6,6.2,8.1,9.0,54,True,False,True,True,True,False
2024Q1,PA,Endocrinology,Non-Writer,False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,29,160,5.52,4.0,51.4,28.2,20.3,9.6,False,True,Specialty,9.3,686,414.0,39.6,8.1,8.2,5.5,6.5,25,True,False,False,True,False,False
2024Q1,OH,Endocrinology,Low Volume (Decile 6-10),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,55,299,5.44,15.2,61.4,32.6,6.0,7.7,False,False,Tier 2 Preferred,4.7,1349,1020.0,24.4,7.1,6.9,7.9,7.2,76,True,False,True,True,True,False
2024Q4,MD,Internal Medicine,Low Volume (Decile 6-10),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,17,88,5.18,1.5,61.3,29.6,9.1,3.4,True,True,Not Covered,8.8,812,578.0,28.9,7.0,6.8,7.0,5.4,-2,True,False,False,True,False,False
2024Q1,PA,Primary Care,Mid Volume (Decile 2-5),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,31,181,5.84,4.0,45.3,37.8,16.9,8.6,False,False,Not Covered,6.6,812,493.0,39.3,7.0,7.0,5.9,7.6,-15,True,False,False,True,False,False
2024Q4,TX,Endocrinology,Low Volume (Decile 6-10),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,36,173,4.81,0.0,51.7,22.8,25.5,9.9,True,False,Specialty,8.6,812,631.0,22.3,7.7,7.5,6.1,6.1,38,False,False,True,True,False,False
2024Q3,OH,Internal Medicine,Mid Volume (Decile 2-5),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,15,57,3.8,5.4,64.8,34.8,0.4,10.2,False,True,Not Covered,8.6,812,482.0,40.7,7.7,6.9,7.5,6.5,38,True,False,False,True,False,False
2024Q2,GA,Primary Care,Low Volume (Decile 6-10),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,53,299,5.64,3.3,45.5,30.0,24.6,2.7,True,False,Not Covered,7.8,587,379.0,35.5,6.6,7.4,7.4,5.7,-14,True,True,True,True,False,False
2024Q3,CA,Internal Medicine,Non-Writer,False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,21,75,3.57,12.1,53.2,35.2,11.6,9.6,True,False,Tier 3 Non-Pref,9.4,1059,718.0,32.2,9.3,8.2,8.8,6.6,-15,False,False,False,True,True,False
2024Q2,TX,Internal Medicine,Low Volume (Decile 6-10),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,58,193,3.33,22.1,43.8,25.7,30.5,11.5,True,False,Not Covered,3.7,1023,739.0,27.8,8.7,5.7,7.8,5.5,52,True,True,False,True,False,True
2024Q3,GA,Internal Medicine,Mid Volume (Decile 2-5),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,6,23,3.83,2.7,53.2,32.0,14.8,2.3,True,False,Tier 3 Non-Pref,6.9,492,391.0,20.5,6.7,8.4,8.0,4.4,5,False,True,True,True,False,False
2024Q3,TN,Primary Care,Non-Writer,False,Victoza,liraglutide,Novo Nordisk,GLP-1 RA,SC daily,27,100,3.7,7.5,52.2,38.8,9.1,10.8,True,True,Tier 3 Non-Pref,5.0,686,538.0,21.6,7.3,7.4,6.2,5.6,74,True,False,False,True,False,False
2024Q2,CA,Nephrology,Mid Volume (Decile 2-5),False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,114,465,4.08,25.0,50.4,38.5,11.1,6.7,True,True,Not Covered,4.4,936,744.0,20.6,7.4,6.2,6.9,6.9,27,True,False,False,True,False,True
2024Q4,TX,Cardiology,Low Volume (Decile 6-10),False,Bydureon,exenatide ER,AstraZeneca,GLP-1 RA,SC weekly,19,109,5.74,4.3,50.0,38.7,11.3,5.5,True,True,Not Covered,7.8,492,337.0,31.5,6.5,6.3,7.8,6.2,34,False,True,True,True,False,False
2025Q1,NC,Endocrinology,Low Volume (Decile 6-10),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,54,308,5.7,13.3,69.1,23.7,7.2,5.2,False,True,Specialty,8.8,1059,668.0,36.9,9.5,7.9,5.4,4.4,76,True,False,False,True,True,False
2025Q1,IN,Obesity Medicine,Mid Volume (Decile 2-5),False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,71,315,4.44,20.3,68.1,28.6,3.2,11.1,True,False,Not Covered,6.3,936,601.0,35.8,7.7,7.4,8.6,5.6,39,False,True,False,True,False,True
2024Q1,IL,Primary Care,High Volume (Top Decile),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,63,255,4.05,2.5,46.0,35.1,19.0,6.5,True,True,Specialty,5.1,587,414.0,29.5,8.8,6.6,6.8,4.4,39,True,True,True,True,False,False
2024Q2,PA,Primary Care,Mid Volume (Decile 2-5),False,Zepbound,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,66,374,5.67,13.4,47.9,33.5,18.6,10.7,False,False,Not Covered,8.5,1059,829.0,21.7,6.1,6.0,6.3,3.5,72,True,True,True,True,True,False
2024Q3,IN,Primary Care,Mid Volume (Decile 2-5),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,65,190,2.92,20.5,66.4,23.0,10.6,6.2,True,False,Tier 3 Non-Pref,6.3,1023,711.0,30.5,8.3,8.7,6.1,5.5,85,False,False,False,True,False,True
2024Q4,IL,Primary Care,Non-Writer,False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,75,438,5.84,15.2,44.4,38.9,16.7,7.3,False,False,Specialty,5.4,1349,984.0,27.0,7.2,7.2,8.3,5.1,63,False,True,False,True,True,False
2024Q4,NJ,Internal Medicine,Low Volume (Decile 6-10),False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,80,269,3.36,22.1,46.8,40.3,12.9,10.1,True,True,Specialty,5.0,936,726.0,22.5,6.2,7.1,7.3,5.5,72,True,False,False,True,False,True
2024Q4,CA,Primary Care,Low Volume (Decile 6-10),False,Wegovy,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,89,517,5.81,15.3,60.8,40.2,0.0,2.2,False,False,Specialty,7.8,1349,1083.0,19.7,6.1,6.1,8.0,7.2,1,False,False,True,True,True,False
2025Q1,OH,Primary Care,Low Volume (Decile 6-10),False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,104,460,4.42,23.8,59.3,27.0,13.7,8.1,False,False,Tier 2 Preferred,8.0,936,693.0,26.0,8.0,6.5,8.0,6.9,-18,False,True,False,True,False,True
2024Q3,TN,Internal Medicine,Low Volume (Decile 6-10),False,Farxiga,dapagliflozin,AstraZeneca,SGLT2i,Oral daily,49,168,3.43,3.3,47.5,33.1,19.4,6.7,True,False,Specialty,8.7,587,360.0,38.6,7.7,6.1,6.1,4.9,23,False,False,False,True,False,False
2024Q2,TX,Primary Care,Mid Volume (Decile 2-5),False,Jardiance,empagliflozin,Boehringer/Lilly,SGLT2i,Oral daily,54,187,3.46,8.0,68.0,22.7,9.3,8.0,True,True,Tier 2 Preferred,6.3,624,365.0,41.5,8.5,6.3,6.2,4.8,6,True,True,False,True,False,False
2024Q2,AZ,Internal Medicine,Mid Volume (Decile 2-5),False,Ozempic,semaglutide,Novo Nordisk,GLP-1 RA,SC weekly,49,200,4.08,23.6,71.9,37.1,0.0,11.3,True,False,Not Covered,8.6,936,685.0,26.8,7.4,8.1,6.7,6.2,78,True,True,False,True,False,True
2024Q4,NC,Endocrinology,Mid Volume (Decile 2-5),False,Mounjaro,tirzepatide,Eli Lilly,GLP-1/GIP,SC weekly,109,360,3.3,18.7,65.9,28.7,5.4,9.6,True,True,Tier 2 Preferred,6.7,1023,763.0,25.4,8.4,6.5,8.3,8.0,63,True,False,True,True,False,True
2024Q1,GA,Primary Care,Low Volume (Decile 6-10),False,Rybelsus,semaglutide oral,Novo Nordisk,GLP-1 RA,Oral daily,31,173,5.58,6.1,48.4,36.9,14.7,7.2,True,False,Not Covered,5.5,812,624.0,23.2,7.0,8.3,6.8,6.4,7,True,False,True,True,False,False
